rank_date,snapshot_time,rank_position,bvid,aid,title,author,category,main_category,tid,duration,view_count,danmaku_count,reply_count,like_count,coin_count,favorite_count,share_count,pubdate,video_url,cover_url
2026-06-27,2026-06-27 00:28:09,1,BV1zi7Y6BEdS,116810225555111,《原神》超越PV——「骤雪」,原神,手机游戏,游戏,172,1257,4969747,47732,52102,461268,331166,125530,148004,1782446400,https://www.bilibili.com/video/BV1zi7Y6BEdS,http://i1.hdslb.com/bfs/archive/a6ceb6c2928545a6a190e42a946738525cbf44c8.jpg
2026-06-27,2026-06-27 00:28:09,2,BV1QSjm6wEBT,116800310222810,【NiKo】谢谢你们❤️,FLC_NiKo,电子竞技,游戏,171,178,2864578,13919,21245,492879,210417,66588,22579,1782231642,https://www.bilibili.com/video/BV1QSjm6wEBT,http://i1.hdslb.com/bfs/archive/5eba21c7f44eca57653f834c2e5f479dcd041341.jpg
2026-06-27,2026-06-27 00:28:09,3,BV1PFjG6SE2Q,116758803453359,诡秘之主玩法实机PV | 欢迎来到MMO新世界,诡秘之主游戏,单机游戏,游戏,17,319,6790184,4586,8868,248124,79406,146298,68823,1782352800,https://www.bilibili.com/video/BV1PFjG6SE2Q,http://i2.hdslb.com/bfs/archive/0a5272a5041c5119ceac6251f77e33ec58b632b5.jpg
2026-06-27,2026-06-27 00:28:09,4,BV1rz7569EWw,116815627885315,找到了10年前跪舔b站的视频,逗比的雀巢,搞笑,娱乐,138,439,2193306,9279,9267,305616,200611,84492,15846,1782467592,https://www.bilibili.com/video/BV1rz7569EWw,http://i0.hdslb.com/bfs/archive/61b59b6e7ba5d34592401ac162e800ef3a9ddf0f.jpg
2026-06-27,2026-06-27 00:28:09,5,BV1FY7Y6rEDw,116810326278599,《崩坏：星穹铁道》即兴巡演PV：「欢愉之死」,崩坏星穹铁道,手机游戏,游戏,172,868,2724153,10323,16974,233025,80599,43291,31433,1782446400,https://www.bilibili.com/video/BV1FY7Y6rEDw,http://i1.hdslb.com/bfs/archive/7d7e7def5eee036ae34cf7c3a8cbfdc414ba19f9.jpg
2026-06-27,2026-06-27 00:28:09,6,BV1znjX64Eas,116801635617533,《虐狗是你的谎言》,伤心欲茄222,搞笑,娱乐,138,97,5011219,1372,5205,432842,10171,28279,8824,1782273600,https://www.bilibili.com/video/BV1znjX64Eas,http://i1.hdslb.com/bfs/archive/2fe13048394e220ed71dcac5fe314c423ed9a51c.jpg
2026-06-27,2026-06-27 00:28:09,7,BV1617N6ZEua,116793817436382,⚡对 对 子 战 神（特别篇）⚡,洛温阿特金森,鬼畜剧场,鬼畜剧场,216,160,3035565,9039,7995,321180,78790,69219,15202,1782181800,https://www.bilibili.com/video/BV1617N6ZEua,http://i2.hdslb.com/bfs/archive/ceeb9b9f2efed76ba9b7175a5fc336140a78d90b.jpg
2026-06-27,2026-06-27 00:28:09,8,BV1Hw7t64E8z,116807776081575,菲比：这趟旅行，是给你的惊喜【鸣潮x我的世界】,这下晚了,GMV,GMV,121,170,1345862,1163,3141,198449,47433,52638,11892,1782357600,https://www.bilibili.com/video/BV1Hw7t64E8z,http://i2.hdslb.com/bfs/archive/3758d7f47ab32a0bea6471513470c6c74f3d997e.jpg
2026-06-27,2026-06-27 00:28:09,9,BV11q7863ExJ,116810041133598,你 喊 不 过 我 你 信 吗,萝太永不破防,手机游戏,游戏,172,472,3023449,6168,6573,197972,12953,45704,52529,1782379951,https://www.bilibili.com/video/BV11q7863ExJ,http://i0.hdslb.com/bfs/archive/51772b2c6e877b78af4d9061c23509c72a6d248e.jpg
2026-06-27,2026-06-27 00:28:09,10,BV1HRjD6xEkV,116800696098424,这是一条求助视频（我最大的恐惧）,理查不会降落,美食记录,美食,215,205,1867394,6863,8345,229702,26072,15248,5647,1782237679,https://www.bilibili.com/video/BV1HRjD6xEkV,http://i0.hdslb.com/bfs/archive/e55a594518dc3ea90146c52a809ea59237d4b486.jpg
